topicid,word,count
0,the,0.0611201558804887
0,it,0.0457687558802517
0,reg,0.0164199274251943
0,to,0.015979829341687
0,that,0.0150043034557105
0,be,0.00976775903934739
0,if,0.00920953065231552
0,a,0.00882686564768229
0,have,0.00831687112477382
0,get,0.00735879840840093
0,but,0.00627998275761236
0,just,0.00603832322832825
0,fluid,0.00596968531530583
0,not,0.0058132142921691
0,up,0.00567969684596794
0,do,0.00556184384804017
0,for,0.00551324963494144
0,they,0.00520997426845372
0,will,0.00500280682135588
0,are,0.00459645939017038
1,the,0.0371768884149308
1,and,0.0257085908286396
1,is,0.0211879972527368
1,you,0.0157599492934861
1,in,0.0135937452413252
1,to,0.0133597369520939
1,transmission,0.0131508174615717
1,of,0.0101781278655559
1,i,0.0101176849631157
1,a,0.00918618948552386
1,car,0.00815187698776012
1,on,0.00731197186226214
1,or,0.00616426384008021
1,what,0.00607381681320427
1,for,0.00603340129021118
1,there,0.00571163820196938
1,this,0.00568013209163615
1,was,0.00490688025278446
1,trans,0.00488460047806575
1,my,0.00487607910989831
2,i,0.0352069868090374
2,a,0.0289696254547489
2,to,0.0151051961766592
2,can,0.00993478463821457
2,have,0.00948997365329733
2,4,0.00833354688776273
2,and,0.00781832830796641
2,with,0.00769484719629499
2,t6,0.00637614060065633
2,drive,0.00632151192788136
2,the,0.00608312039934187
2,s80,0.00594602591874071
2,on,0.00575221813256874
2,2,0.00540861381331454
2,car,0.00438719878037837
2,is,0.00431952055291983
2,of,0.00428723391920314
2,its,0.00393406396609644
2,like,0.00388649828082506
2,not,0.00386133782782091
