topicid,word,count
0,the,0.0916384340952138
0,a,0.0189173285253061
0,is,0.0157193231057658
0,you,0.0123258782589348
0,if,0.0117097507753672
0,i,0.0105464118167217
0,to,0.00880262880953944
0,sensor,0.00837192785978167
0,have,0.00644361317950489
0,oil,0.00562240586697794
0,and,0.00537973520484561
0,new,0.00502269115377422
0,of,0.00496414281676918
0,it,0.00494719256208036
0,with,0.00482515984354591
0,on,0.00454609530704532
0,but,0.00453681049671019
0,belt,0.00442153944456675
0,that,0.00439772482277287
0,from,0.00402031142206044
1,and,0.0199104295688851
1,a,0.0146841710448299
1,i,0.010004861179743
1,oil,0.00761495180223212
1,be,0.00741943847878858
1,plugs,0.00672903807937526
1,that,0.00623844679068134
1,sensor,0.00578987421740434
1,have,0.00562531667960146
1,on,0.00507572572571589
1,of,0.00466451970791068
1,turbo,0.00461018418323607
1,not,0.00427756464160412
1,for,0.00427700907033589
1,do,0.00419444802562691
1,out,0.00409268366545002
1,it,0.00388098240823265
1,or,0.00381414858318145
1,was,0.00371247336295702
1,cam,0.0035272295576444
2,i,0.020022425224415
2,the,0.0147570548186929
2,to,0.014595705795659
2,a,0.0116729450875021
2,or,0.00970890042490449
2,you,0.00914117695407418
2,is,0.00801425408771476
2,that,0.00605385878433625
2,of,0.00587829608051563
2,do,0.0049392203113164
2,and,0.00423399199751019
2,my,0.00376736187999704
2,they,0.00372149776167591
2,plugs,0.00350027070664479
2,just,0.00335226734778518
2,like,0.00322477927858837
2,at,0.00316731889852729
2,oil,0.003075051441821
2,there,0.00295834605313901
2,can,0.00282895284626894
3,to,0.0376204307684198
3,it,0.0356774125037171
3,the,0.0168805402121181
3,i,0.0143296634437512
3,engine,0.0104539457816198
3,2,0.00918975090717524
3,is,0.00911626236535428
3,a,0.00879506108222615
3,car,0.00878437912180237
3,for,0.00847256751730904
3,on,0.00766151285869934
3,be,0.0071120697047008
3,in,0.00706444343401941
3,that,0.00615780662214108
3,with,0.00576376029543228
3,and,0.00574155375136702
3,cam,0.0053888340471864
3,was,0.00498916828118572
3,so,0.00476163781885217
3,if,0.00472895339832166
4,the,0.0751969447511919
4,i,0.0200583501550764
4,and,0.013439096124518
4,it,0.0123386933751383
4,of,0.0108716678859765
4,on,0.0106116739481617
4,a,0.00988673728678805
4,that,0.00741652492529931
4,have,0.00694573618645255
4,in,0.00624088765342623
4,engine,0.00475499393663146
4,but,0.00475492632412054
4,not,0.00448519456072692
4,would,0.00424790783574943
4,was,0.004155494192117
4,from,0.00394614998243939
4,coolant,0.00384962688304989
4,car,0.00373984397824019
4,oil,0.00369998008384376
4,is,0.00359106792314856
5,is,0.0240820400647548
5,the,0.0128690477148613
5,oil,0.0128054885629268
5,a,0.0127795433566298
5,and,0.0100653484516276
5,on,0.0093752196794327
5,of,0.0090839388029343
5,for,0.00687478937893401
5,engine,0.00670042881902376
5,to,0.00572812266076715
5,be,0.00547438912697279
5,at,0.00507067360481581
5,there,0.00448886302546431
5,are,0.00429185971298486
5,not,0.00409269452244133
5,you,0.00400751382314653
5,will,0.00397836119272039
5,up,0.00381047519740968
5,in,0.00365424255689346
5,my,0.003544577526712
6,the,0.0508788033281371
6,and,0.0181880534019945
6,it,0.0140593817762791
6,to,0.0128202604005009
6,i,0.0124321791531845
6,you,0.012295201021244
6,have,0.0113672311650186
6,engine,0.00709849385121794
6,with,0.00590297726209655
6,in,0.00580123943563088
6,up,0.00576410373583258
6,oil,0.00554600145668489
6,need,0.00488442637102025
6,what,0.00390931164962439
6,check,0.00389567862508932
6,codes,0.00357682351062586
6,as,0.00354284856012627
6,should,0.00342838085092074
6,any,0.00332929641936034
6,are,0.00316882245502575
