topicid,word,count
0,the,0.0238410364306365
0,i,0.0207003037270016
0,a,0.0185666156568142
0,to,0.0170627836847415
0,and,0.0148674233852753
0,it,0.0127582579845764
0,cd,0.0127325588516385
0,have,0.012462448731855
0,in,0.0108844018140448
0,is,0.0103117158226073
0,you,0.00973770755588789
0,with,0.00973248748274288
0,my,0.00894205077528354
0,but,0.00826060245183369
0,s80,0.00816424994450712
0,that,0.00803676406135828
0,can,0.00733011408369605
0,an,0.00729706312042795
0,this,0.00718219966832213
0,radio,0.00708271352289738
1,the,0.0392248399157316
1,to,0.0219696889193278
1,it,0.0211675581516477
1,is,0.0208867021080077
1,a,0.0177044932849359
1,you,0.0162739433367465
1,radio,0.0141672934347224
1,in,0.0119867082422319
1,i,0.0116808055991688
1,and,0.0116283001202435
1,that,0.0114037576800117
1,if,0.0109465094182285
1,be,0.0105112344229154
1,antenna,0.00923251469251344
1,have,0.00912905108204084
1,of,0.00888700420409357
1,for,0.00870576133118583
1,not,0.00864192916179217
1,remove,0.00786204967991809
1,would,0.00715397219606527
2,the,0.0235128749276364
2,and,0.0178593661468743
2,i,0.0170501344028486
2,to,0.0129660912289924
2,is,0.0123363049141381
2,on,0.0120423993082917
2,it,0.0111742766849081
2,a,0.010197039226865
2,in,0.00889512934880119
2,speakers,0.00820578872032693
2,of,0.00720689675840505
2,have,0.00714079867305116
2,with,0.00687448358375434
2,for,0.00676662333318103
2,off,0.00671110297962788
2,my,0.00664329026079101
2,that,0.00658117646635137
2,or,0.0064704278148428
2,just,0.0064078382232814
2,not,0.00630307788945211
