topicid,word,count
0,the,0.0301743813779195
0,and,0.0170601014402539
0,to,0.0166725712775067
0,it,0.0144653347348259
0,on,0.0139639130262887
0,a,0.0133009648421458
0,i,0.0131943727790005
0,is,0.0121820677713659
0,of,0.0116218402038687
0,up,0.00963353069907579
0,in,0.00952109914445367
0,heater,0.00939037186466867
0,you,0.00879995584356506
0,core,0.00757514277236664
0,for,0.007455200410509
0,are,0.00724799386391348
0,have,0.00715947306827633
0,not,0.00670989158040281
0,with,0.00664184830299125
0,be,0.00638772670118592
1,the,0.0238469859289106
1,to,0.0227625000012551
1,i,0.0194738169150909
1,it,0.017233373633876
1,a,0.0148264676598696
1,and,0.0147819540381227
1,you,0.0141267186626461
1,have,0.0128775385583982
1,is,0.0114960575142725
1,that,0.0104664038660081
1,do,0.00989025711871989
1,if,0.00985823219505679
1,be,0.00962132916070711
1,but,0.00951143584798269
1,they,0.00839574959879327
1,can,0.00839574427686659
1,for,0.00835737875674951
1,of,0.00792233547160844
1,in,0.00787802116350993
1,get,0.0077810287872755
2,the,0.02847970064655
2,it,0.0169991573148917
2,and,0.0164547477500378
2,a,0.0164069089764125
2,i,0.0162425376485516
2,is,0.0142214352110472
2,to,0.0139870100480774
2,on,0.0125398678571278
2,s80,0.0105413518390828
2,in,0.0105185292997305
2,my,0.00966521134636363
2,of,0.00960644577266351
2,when,0.00833597624082877
2,have,0.00793407953470339
2,that,0.00791742807241747
2,sunroof,0.00750362778986141
2,window,0.00737854797844804
2,not,0.00723798365398923
2,with,0.00722050967358243
2,or,0.00692507989689057
