topicid,word,count
0,the,0.0063404140017841
0,i,0.00528875755899039
0,to,0.00492823772140786
0,a,0.00425268055781535
0,and,0.00368454135965702
0,have,0.0032045008409744
0,on,0.00317727782049902
0,is,0.00271140345349527
0,it,0.0026728015413313
0,that,0.00266845580620564
0,are,0.00257017436628804
0,you,0.00242316378754329
0,be,0.00241945202756497
0,of,0.0023570447694682
0,for,0.00224779739084037
0,what,0.00215806445388105
0,my,0.00210924420023849
0,but,0.00209815017335033
0,if,0.0020051201002966
0,they,0.00175224797504184
0,any,0.00170796862600367
0,with,0.0016467559690602
0,or,0.00162218905388825
0,in,0.00159719829088516
0,out,0.00157645832114489
0,s80,0.00149124549887835
0,i have,0.00148369696412981
0,them,0.0014360025492691
0,at,0.00128459568845501
0,car,0.00124019733249895
0,so,0.00123772731454382
0,this,0.00119395465449128
0,not,0.00111487543049452
0,get,0.00110209522154029
0,up,0.00105287679180746
0,do,0.00102807910672794
0,can,0.00100443613054447
0,just,0.00100265148233591
0,an,0.00100222589502917
0,will,0.000999710581201039
0,tire,0.000998498833588524
0,like,0.000997667585015666
0,about,0.000978872642227375
0,might,0.000964036666478215
0,know,0.000962354141480067
0,your,0.000959330045509877
0,tires,0.000957692894909648
0,was,0.000953596923439928
0,had,0.000953465104573239
0,all,0.000909374692357539
0,good,0.000867454643229354
0,me,0.000859581798141833
0,from,0.000855239614939346
0,think,0.000813223101225034
0,would,0.000813036283979879
0,new,0.000812989607322179
0,there,0.000812089004031664
0,on the,0.000811824068208817
0,dealer,0.000811560232958573
0,should,0.00080560538544601
0,how,0.000767154315954483
0,off,0.000765590121659386
0,go,0.000765234298014288
0,when,0.000763780977385185
0,in the,0.000748378566863486
0,the same,0.000721880498536138
0,same,0.000721728902111592
0,volvo,0.00072053114795021
0,i'm,0.00072012516939277
0,wheel,0.000715196596794782
0,they are,0.000714601949611726
0,one,0.000712347825302094
0,of the,0.000690203280046972
0,anyone,0.000680172909296175
0,problem,0.000670053894854478
0,also,0.000668402240703315
0,these,0.000664386135861066
0,am,0.000626516648867071
0,see,0.000624794179748383
0,right,0.00062317110778405
0,has,0.000623025602090276
0,sure,0.000603231129312996
0,some,0.000592413270893173
0,i think,0.000580177589314929
0,on my,0.000580133565965013
0,if you,0.000578171056280178
0,much,0.000577749940349818
0,now,0.000575933701391031
0,is the,0.000574766248103109
0,but i,0.000574514238654945
0,wheels,0.000574200164678466
0,to the,0.000573522309291405
0,as,0.000572897376214837
0,check,0.000562463738967389
0,looking,0.000549352363742329
0,have a,0.000535438799655738
0,no,0.000530334034781376
0,change,0.000530075950330475
0,which,0.000529788291447337
0,i can,0.000529118678171771
1,the,0.00796188794261508
1,i,0.00520104657880687
1,a,0.00437416932308428
1,and,0.00432916994903553
1,to,0.00405161533288069
1,of,0.00349842100665932
1,on,0.0033016375106513
1,have,0.00270361949589456
1,it,0.0026485679157224
1,that,0.00260746461518559
1,with,0.00229282383626959
1,for,0.00228685562341154
1,is,0.00218222553450845
1,but,0.00204913694611091
1,you,0.00191543615383339
1,be,0.00183333660784484
1,are,0.00174476786233055
1,in,0.00171862145621368
1,i have,0.00163378208799931
1,s80,0.00159721249965889
1,them,0.00159281991731698
1,they,0.00158073067044131
1,wheel,0.00150723258272997
1,of the,0.00148827673463367
1,not,0.00144630815246452
1,had,0.00130339873839176
1,tires,0.00126560956948037
1,as,0.00126104188276798
1,on the,0.00125437174913298
1,if,0.00121139693170605
1,just,0.00120614727377344
1,my,0.00116331832328809
1,off,0.00112024573522507
1,from,0.00111829688695969
1,was,0.0011147175799162
1,or,0.00107607405219287
1,at,0.00107180973532395
1,do,0.00107160363383566
1,out,0.00106915456668389
1,so,0.00106867311128844
1,like,0.000985342692788432
1,any,0.000982718919838113
1,would,0.000982315793466861
1,all,0.000981720343201073
1,volvo,0.000981613647857326
1,will,0.000935515967770395
1,an,0.000935409192100281
1,new,0.000932405424888147
1,about,0.000932180090885981
1,some,0.000930067576862117
1,when,0.000886747125659882
1,car,0.00088172639987714
1,can,0.000878706365256237
1,this,0.000837766498576558
1,good,0.000830547060221067
1,there,0.000793309564559754
1,what,0.00076429554470805
1,go,0.000752705568787738
1,for the,0.000703056721325916
1,side,0.000699956316036233
1,has,0.000698090006352145
1,only,0.000654783556698752
1,these,0.000653588143133149
1,need,0.000614766383132942
1,if you,0.000610880429954597
1,have a,0.000610411403611684
1,to be,0.00060982460983961
1,should,0.000609657400095738
1,get,0.000609627096359986
1,am,0.000608419800816213
1,front,0.00060785416566906
1,dealer,0.000605143038401818
1,up,0.00060445416324679
1,remove,0.000581508174724227
1,really,0.000565652812400258
1,issues,0.000565015003881188
1,bad,0.000564213062263094
1,replace,0.000563586603901294
1,no,0.000562230774062504
1,also,0.000561730779013757
1,they are,0.00056073033180915
1,check,0.00056066745519956
1,i had,0.000559445397828261
1,put,0.0005579324882037
1,2,0.000548850974915043
1,i would,0.000519094903991811
1,cars,0.00051728771005652
1,try,0.000516598375170847
1,the s80,0.000516018690773852
1,find,0.000516004918257631
1,other,0.000515963065882917
1,your,0.000515012202023905
1,to the,0.000513778888805812
1,brand,0.000513673487119033
1,the wheel,0.000511155552336501
1,same,0.000507648615067903
1,one,0.000501283649196545
1,tire,0.000498886816241884
1,bearing,0.000493420753070528
1,hub,0.000484203900873415
2,the,0.0075797203783357
2,i,0.00626800884127283
2,and,0.00488356373889854
2,to,0.00462176243627138
2,a,0.00442496354182552
2,you,0.00441802451336988
2,are,0.00328878896044178
2,have,0.00321653770181661
2,it,0.00298542079446603
