topicid,word,count
0,the,0.00619570834606588
0,i,0.0039958616657405
0,to,0.00377424748941522
0,a,0.00365700039136921
0,and,0.00338948257325415
0,is,0.00333596172516631
0,it,0.00265316162868229
0,on,0.00255113975998807
0,have,0.0023842373975118
0,radio,0.00226977773446907
0,with,0.00184138342329862
0,but,0.00175940637880452
0,out,0.00175055702402326
0,that,0.00171734026367803
0,for,0.00171036417059133
0,in,0.00170895540549307
0,this,0.00160393246476209
0,you,0.00159722822545704
0,does,0.0015072752947748
0,an,0.00150190222788863
0,also,0.00138559229253053
0,of,0.00138205816017783
0,just,0.00138073748367838
0,or,0.00137503558082624
0,not,0.00137037789863501
0,be,0.00128370789654864
0,what,0.00127477773234886
0,speakers,0.00127342891321453
0,system,0.00127246296890059
0,on the,0.0012662315931763
0,was,0.00126095476553269
0,like,0.00115367381431733
0,the radio,0.00115232000431114
0,my,0.00114826388533302
0,no,0.00104304335935261
0,cd,0.00104178317908482
0,they,0.00103709289216594
0,from,0.00102674560168953
0,any,0.000926814027529213
0,to the,0.000920492618248401
0,am,0.000920218549267846
0,i have,0.000918847406243037
0,when,0.000917064143471957
0,only,0.000814198880627449
0,some,0.000811827156713889
0,about,0.000811084989431775
0,up,0.000810987087331268
0,volvo,0.000810396174620975
0,sound,0.000810009388743221
0,have to,0.000809621861973593
0,get,0.000809412915956828
0,there,0.000808516123518452
0,for the,0.00080138050939232
0,put,0.00070395009328555
0,how,0.000699797018021285
0,rear,0.000697424869765466
0,found,0.000697035139589643
0,go,0.000696710763678236
0,as,0.000695863451265478
0,of the,0.000695845733684143
0,new,0.000695751156790385
0,so,0.000694463014956723
0,s80,0.000693141784438875
0,car,0.000692265180783064
0,know,0.00069063255363489
0,speaker,0.00068997927809807
0,2,0.000688858624803958
0,and the,0.000688102790052542
0,did,0.000687503242465393
0,if,0.000687401686806337
0,all,0.000677804962470638
0,can,0.00067025367160034
0,would,0.000660137240998531
0,could,0.000599694695704916
0,the cd,0.00058684785599418
0,way,0.000586198337962898
0,cd player,0.000585056662558988
0,through,0.000584434236307832
0,player,0.000584303552319969
0,help,0.000584210761835375
0,dash,0.000583841503278037
0,a new,0.000583520012977099
0,amp,0.000583273439677608
0,should,0.000582588480413612
0,side,0.000582425598330795
0,really,0.000582373476208115
0,it's,0.000581661466702894
0,but the,0.000581505528276679
