topicid,word,count
0,the,0.00645271997710802
0,i,0.00445465164183951
0,to,0.00439987985076683
0,a,0.00428771214757608
0,and,0.00424384727183619
0,it,0.00410772041258026
0,fuel,0.00351639792852856
0,is,0.00321423111787166
0,on,0.00272616471650833
0,that,0.00257363608055154
0,for,0.00244679203679828
0,in,0.00227506506623785
0,have,0.00227489405378801
0,of,0.00226875282007395
0,but,0.00226107910807416
0,be,0.00221617336954065
0,you,0.00213295487268331
0,with,0.0020744420842227
0,if,0.00178297572476182
0,car,0.0017289984178223
0,my,0.00167481317330679
0,gas,0.00166380982561454
0,this,0.00161895763217093
0,not,0.00161512477612869
0,out,0.00156592398960691
0,the fuel,0.00146577553014443
0,will,0.00140969540824397
0,was,0.00140537675259545
0,pump,0.00136723004894575
0,or,0.00135759913218358
0,up,0.00126292350685693
0,s80,0.00125039037402301
0,the car,0.00120738975029206
0,can,0.0011831330103793
0,in the,0.00117071129139748
0,from,0.00115678564426818
0,so,0.001156429988997
0,do,0.00113226527091035
0,does,0.00112435801204657
0,just,0.00108775973470601
0,what,0.00108468164710081
0,one,0.00105949247154953
0,about,0.00104719610433445
0,get,0.00103215966270748
0,tank,0.00103088551456938
0,i have,0.00103055155208017
0,there,0.00102841716119907
0,are,0.00102323927572028
0,volvo,0.00101296568021646
0,know,0.000995245507900405
0,fuel pump,0.000972799501877745
0,like,0.000930715795945054
0,on the,0.000913801799987243
0,as,0.000885373636138272
0,would,0.000869222917855976
0,any,0.000838725703620356
0,all,0.000836808170517596
0,when,0.000831663609239885
0,of the,0.000830509212466737
0,could,0.000811211591301201
0,also,0.000811033452675973
0,at,0.000805552148350007
0,an,0.000789894400712684
0,has,0.000775363624241942
0,your,0.000775004983995069
0,check,0.0007602169364915
0,to the,0.000759463274279653
0,then,0.000742809216980539
0,no,0.000742210789611706
0,had,0.000742097433752644
0,bad,0.000731417829076791
0,after,0.000727969951019299
0,the gas,0.00070747522270419
0,engine,0.000700543013633278
0,how,0.000669342542460445
0,some,0.000663151420893295
0,see,0.000663122150176077
0,to be,0.000652282728812632
0,filter,0.000650959515225394
0,system,0.000639911449172629
0,it is,0.000630471773188545
0,they,0.000627729728463941
0,for the,0.00061850956809823
0,leak,0.00061796939727963
0,same,0.000604059805719713
0,off,0.000601202783030262
0,pressure,0.000591193532375219
0,and i,0.000586529037866593
0,the fuel pump,0.000580516780850257
0,did,0.000569274341302662
0,need,0.00056822749668888
0,because,0.000556527586944526
0,new,0.000554533468542798
0,2,0.000553838870173668
0,have a,0.000541125479264433
0,with the,0.000538932234187208
0,now,0.000538869221600292
0,find,0.000538590373720245
0,me,0.000537218361646647
0,problem,0.000536275358788698
1,the,0.00604572042592548
1,and,0.00414367504830434
1,a,0.0041411142793797
1,is,0.0039114145331962
1,to,0.00380997659581793
1,i,0.00373852016891793
1,it,0.00367511626123992
1,fuel,0.00365244540215064
1,of,0.00272267225017922
1,that,0.00268972149220389
1,on,0.00233553092563242
1,in,0.00230673796554407
1,have,0.00215241282369901
1,if,0.00212510074682557
1,for,0.00210003442465235
1,you,0.00201905354029191
1,car,0.00193985220881522
1,with,0.00173672839647316
1,be,0.001704895660259
1,not,0.00166582420503055
1,this,0.00154234253225871
1,the fuel,0.00153634630147407
1,or,0.00151166221272433
1,gas,0.00149829360329793
1,the car,0.00149717606135148
1,but,0.00148015618691535
1,was,0.00143859790144099
1,up,0.00140653631561687
1,what,0.00139119891095497
1,at,0.00131995256065575
1,pump,0.00130307626374427
1,so,0.00123773723441784
1,my,0.00119366424545547
1,can,0.00117461473239773
1,when,0.00116389325959019
1,from,0.00114593594036506
1,are,0.00113378664686267
1,s80,0.00110657011801366
1,would,0.00105854686239038
1,out,0.00105614089654992
1,on the,0.0010209844156357
1,i have,0.00100234331358165
1,of the,0.000983339345653057
1,as,0.000968327550872255
1,just,0.000967749511331509
1,there,0.000967184302991794
1,has,0.000957381279211935
1,tank,0.000942279210240941
1,engine,0.000923303351880452
1,one,0.000920166574252987
1,any,0.000907740424284681
1,get,0.000907630729197123
1,it is,0.000874467249924934
1,fuel pump,0.000864483463658872
1,do,0.000863135834196342
1,volvo,0.000834097086453293
1,in the,0.000832448312081079
1,to the,0.000818315787830362
1,will,0.000818132042140689
1,like,0.000802116906986536
1,problem,0.000787780146692807
1,had,0.000786938505461905
1,me,0.000772388150590172
1,your,0.000760530644687462
1,they,0.00075642623787694
1,does,0.000748408700091892
1,and the,0.000746539975477353
1,check,0.00074080904545289
1,all,0.000725630172914469
1,about,0.000709239616072063
1,system,0.000698483815095747
1,off,0.000695627471622639
1,going,0.000694869555721597
1,is a,0.00068175961798033
1,the gas,0.000673791306127157
1,been,0.00066759530672564
1,an,0.000666222499449994
1,also,0.0006658782466355
1,no,0.0006514527296643
1,with the,0.000650275792743212
1,2,0.00063637806357016
1,then,0.000634778859930708
1,for the,0.000634262327896316
1,know,0.000622727480977042
1,have a,0.000607596446342267
1,filter,0.000606319553266289
1,may,0.000578779451410376
1,the fuel pump,0.000576870272354829
1,put,0.000576421807063407
1,air,0.000575814061705896
1,am,0.000575511832184537
1,some,0.000575379756869419
1,running,0.000575111481564391
1,now,0.000574364962203122
1,and it,0.000560730841028585
1,it was,0.000560440682567962
1,cap,0.000557291193660031
1,light,0.000556336363616717
1,time,0.00054531290900167
1,where,0.000545279629747014
2,the,0.00729805460451938
2,fuel,0.00481528424248762
2,i,0.00471144330669454
2,to,0.00448906078271884
2,it,0.0043206729456494
2,and,0.00431090330938588
2,a,0.00427290480114061
2,is,0.00380982221894165
